time,value,top,bot,time_step,next_value
0.000213,0.011507567,1.0,0.0,5e-07,0.012006979
0.0002135,0.012006979,1.0,0.0,5e-07,0.012506367
0.000214,0.012506367,1.0,0.0,5e-07,0.013005729
0.0002145,0.013005729,1.0,0.0,5e-07,0.013505066
0.000215,0.013505066,1.0,0.0,5e-07,0.014004378
0.0002155,0.014004378,1.0,0.0,5e-07,0.014503665
0.000216,0.014503665,1.0,0.0,5e-07,0.015002928
0.0002165,0.015002928,1.0,0.0,5e-07,0.015502165
0.000217,0.015502165,1.0,0.0,5e-07,0.016001377
0.0002175,0.016001377,1.0,0.0,5e-07,0.016500564
0.000218,0.016500564,1.0,0.0,5e-07,0.016999727
0.0002185,0.016999727,1.0,0.0,5e-07,0.017498866
0.000219,0.017498866,1.0,0.0,5e-07,0.017997978
0.0002195,0.017997978,1.0,0.0,5e-07,0.018497065
0.00022,0.018497065,1.0,0.0,5e-07,0.018996127
0.0002205,0.018996127,1.0,0.0,5e-07,0.019495165
0.000221,0.019495165,1.0,0.0,5e-07,0.019994179
0.0002215,0.019994179,1.0,0.0,5e-07,0.020493167
0.000222,0.020493167,1.0,0.0,5e-07,0.020992128
0.0002225,0.020992128,1.0,0.0,5e-07,0.021491067
0.000223,0.021491067,1.0,0.0,5e-07,0.02198998
0.0002235,0.02198998,1.0,0.0,5e-07,0.022488868
0.000224,0.022488868,1.0,0.0,5e-07,0.02298773
0.0002245,0.02298773,1.0,0.0,5e-07,0.02348657
0.000225,0.02348657,1.0,0.0,5e-07,0.023985382
0.0002255,0.023985382,0.0,0.0,5e-07,0.024147488
0.000226,0.024147488,0.0,0.0,5e-07,0.023307987
0.0002265,0.023307987,0.0,1.0,5e-07,0.022806834
0.000227,0.022806834,0.0,1.0,5e-07,0.022305707
0.0002275,0.022305707,0.0,1.0,5e-07,0.021804605
0.000228,0.021804605,0.0,1.0,5e-07,0.021303525
0.0002285,0.021303525,0.0,1.0,5e-07,0.020802474
0.000229,0.020802474,0.0,1.0,5e-07,0.020301446
0.0002295,0.020301446,0.0,1.0,5e-07,0.019800443
0.00023,0.019800443,0.0,1.0,5e-07,0.019299466
0.0002305,0.019299466,0.0,1.0,5e-07,0.018798513
0.000231,0.018798513,0.0,1.0,5e-07,0.018297587
0.0002315,0.018297587,0.0,1.0,5e-07,0.017796684
0.000232,0.017796684,0.0,1.0,5e-07,0.017295806
0.0002325,0.017295806,0.0,1.0,5e-07,0.016794953
0.000233,0.016794953,0.0,1.0,5e-07,0.016294127
0.0002335,0.016294127,0.0,1.0,5e-07,0.015793325
0.000234,0.015793325,0.0,1.0,5e-07,0.015292548
0.0002345,0.015292548,0.0,1.0,5e-07,0.014791795
0.000235,0.014791795,0.0,1.0,5e-07,0.014291069
0.0002355,0.014291069,0.0,1.0,5e-07,0.013790366
0.000236,0.013790366,0.0,1.0,5e-07,0.013289689
0.0002365,0.013289689,0.0,1.0,5e-07,0.012789037
0.000237,0.012789037,0.0,1.0,5e-07,0.01228841
0.0002375,0.01228841,0.0,1.0,5e-07,0.0117878085
0.000238,0.0117878085,0.0,1.0,5e-07,0.011287232
0.0002385,0.011287232,0.0,1.0,5e-07,0.01078668
0.000239,0.01078668,0.0,1.0,5e-07,0.010286153
0.0002395,0.010286153,0.0,1.0,5e-07,0.009785651
0.00024,0.009785651,0.0,1.0,5e-07,0.009285174
0.0002405,0.009285174,0.0,1.0,5e-07,0.008784723
0.000241,0.008784723,0.0,1.0,5e-07,0.008284296
0.0002415,0.008284296,0.0,1.0,5e-07,0.007783894
0.000242,0.007783894,0.0,1.0,5e-07,0.0072835176
0.0002425,0.0072835176,0.0,1.0,5e-07,0.006783166
0.000243,0.006783166,0.0,1.0,5e-07,0.006282839
0.0002435,0.006282839,0.0,1.0,5e-07,0.0057825376
0.000244,0.0057825376,0.0,1.0,5e-07,0.005282261
0.0002445,0.005282261,0.0,1.0,5e-07,0.0047820094
0.000245,0.0047820094,0.0,1.0,5e-07,0.0042817825
0.0002455,0.0042817825,0.0,1.0,5e-07,0.003781581
0.000246,0.003781581,0.0,1.0,5e-07,0.0032814045
0.0002465,0.0032814045,0.0,1.0,5e-07,0.0027812528
0.000247,0.0027812528,0.0,1.0,5e-07,0.0022811263
0.0002475,0.0022811263,0.0,1.0,5e-07,0.0017810249
0.000248,0.0017810249,0.0,1.0,5e-07,0.0012809483
0.0002485,0.0012809483,0.0,1.0,5e-07,0.0007808967
0.000249,0.0007808967,0.0,1.0,5e-07,0.00028087015
0.0002495,0.00028087015,0.0,1.0,5e-07,-0.00021913137
0.00025,-0.00021913137,0.0,1.0,5e-07,-0.0007191079
0.0002505,-0.0007191079,0.0,1.0,5e-07,-0.0012190595
0.000251,-0.0012190595,0.0,1.0,5e-07,-0.001718986
0.0002515,-0.001718986,0.0,1.0,5e-07,-0.0022188877
0.000252,-0.0022188877,0.0,1.0,5e-07,-0.0027187641
0.0002525,-0.0027187641,0.0,1.0,5e-07,-0.0032186157
0.000253,-0.0032186157,0.0,1.0,5e-07,-0.0037184423
0.0002535,-0.0037184423,0.0,1.0,5e-07,-0.004218244
0.000254,-0.004218244,0.0,1.0,5e-07,-0.0047180206
0.0002545,-0.0047180206,0.0,1.0,5e-07,-0.005217772
0.000255,-0.005217772,0.0,1.0,5e-07,-0.0057174987
0.0002555,-0.0057174987,0.0,1.0,5e-07,-0.0062172003
0.000256,-0.0062172003,0.0,1.0,5e-07,-0.0067168768
0.0002565,-0.0067168768,0.0,1.0,5e-07,-0.0072165285
0.000257,-0.0072165285,0.0,1.0,5e-07,-0.007716155
0.0002575,-0.007716155,0.0,1.0,5e-07,-0.008215757
0.000258,-0.008215757,0.0,1.0,5e-07,-0.008715333
0.0002585,-0.008715333,0.0,1.0,5e-07,-0.0092148855
0.000259,-0.0092148855,0.0,1.0,5e-07,-0.0097144125
0.0002595,-0.0097144125,0.0,1.0,5e-07,-0.010213914
0.00026,-0.010213914,0.0,1.0,5e-07,-0.010713391
0.0002605,-0.010713391,0.0,1.0,5e-07,-0.011212843
0.000261,-0.011212843,0.0,1.0,5e-07,-0.01171227
0.0002615,-0.01171227,0.0,1.0,5e-07,-0.012211671
0.000262,-0.012211671,0.0,1.0,5e-07,-0.012711048
0.0002625,-0.012711048,0.0,1.0,5e-07,-0.0132104
0.000263,-0.0132104,0.0,1.0,5e-07,-0.013709728
0.0002635,-0.013709728,0.0,1.0,5e-07,-0.014209029
0.000264,-0.014209029,0.0,1.0,5e-07,-0.014708307
0.0002645,-0.014708307,0.0,1.0,5e-07,-0.015207559
0.000265,-0.015207559,0.0,1.0,5e-07,-0.015706785
0.0002655,-0.015706785,0.0,1.0,5e-07,-0.016205987
0.000266,-0.016205987,0.0,1.0,5e-07,-0.016705165
0.0002665,-0.016705165,0.0,1.0,5e-07,-0.017204318
0.000267,-0.017204318,0.0,1.0,5e-07,-0.017703444
0.0002675,-0.017703444,0.0,1.0,5e-07,-0.018202547
0.000268,-0.018202547,0.0,1.0,5e-07,-0.018701624
0.0002685,-0.018701624,0.0,1.0,5e-07,-0.019200677
0.000269,-0.019200677,0.0,1.0,5e-07,-0.019699704
0.0002695,-0.019699704,0.0,1.0,5e-07,-0.020198707
0.00027,-0.020198707,0.0,1.0,5e-07,-0.020697685
0.0002705,-0.020697685,0.0,1.0,5e-07,-0.021196637
0.000271,-0.021196637,0.0,1.0,5e-07,-0.021695565
0.0002715,-0.021695565,0.0,1.0,5e-07,-0.022194467
0.000272,-0.022194467,0.0,1.0,5e-07,-0.022693345
0.0002725,-0.022693345,0.0,1.0,5e-07,-0.023192199
0.000273,-0.023192199,0.0,1.0,5e-07,-0.023691026
0.0002735,-0.023691026,0.0,1.0,5e-07,-0.02418983
0.000274,-0.02418983,0.0,1.0,5e-07,-0.024688607
0.0002745,-0.024688607,0.0,1.0,5e-07,-0.02518736
0.000275,-0.02518736,0.0,0.0,5e-07,-0.02553647
0.0002755,-0.02553647,0.0,0.0,5e-07,-0.024884826
0.000276,-0.024884826,1.0,0.0,5e-07,-0.024383595
0.0002765,-0.024383595,1.0,0.0,5e-07,-0.023882387
0.000277,-0.023882387,1.0,0.0,5e-07,-0.023381207
0.0002775,-0.023381207,1.0,0.0,5e-07,-0.02288005
0.000278,-0.02288005,1.0,0.0,5e-07,-0.022378918
0.0002785,-0.022378918,1.0,0.0,5e-07,-0.021877812
0.000279,-0.021877812,1.0,0.0,5e-07,-0.02137673
0.0002795,-0.02137673,1.0,0.0,5e-07,-0.020875674
0.00028,-0.020875674,1.0,0.0,5e-07,-0.020374643
0.0002805,-0.020374643,1.0,0.0,5e-07,-0.019873638
0.000281,-0.019873638,1.0,0.0,5e-07,-0.019372655
0.0002815,-0.019372655,1.0,0.0,5e-07,-0.0188717
0.000282,-0.0188717,1.0,0.0,5e-07,-0.018370768
0.0002825,-0.018370768,1.0,0.0,5e-07,-0.017869862
0.000283,-0.017869862,1.0,0.0,5e-07,-0.017368982
0.0002835,-0.017368982,1.0,0.0,5e-07,-0.016868126
0.000284,-0.016868126,1.0,0.0,5e-07,-0.016367294
0.0002845,-0.016367294,1.0,0.0,5e-07,-0.015866488
0.000285,-0.015866488,1.0,0.0,5e-07,-0.015365708
0.0002855,-0.015365708,1.0,0.0,5e-07,-0.014864952
0.000286,-0.014864952,1.0,0.0,5e-07,-0.014364222
0.0002865,-0.014364222,1.0,0.0,5e-07,-0.013863516
0.000287,-0.013863516,1.0,0.0,5e-07,-0.013362835
0.0002875,-0.013362835,1.0,0.0,5e-07,-0.012862179
0.000288,-0.012862179,1.0,0.0,5e-07,-0.012361549
0.0002885,-0.012361549,1.0,0.0,5e-07,-0.011860943
0.000289,-0.011860943,1.0,0.0,5e-07,-0.011360363
0.0002895,-0.011360363,1.0,0.0,5e-07,-0.010859807
0.00029,-0.010859807,1.0,0.0,5e-07,-0.010359277
0.0002905,-0.010359277,1.0,0.0,5e-07,-0.009858771
0.000291,-0.009858771,1.0,0.0,5e-07,-0.0093582915
0.0002915,-0.0093582915,1.0,0.0,5e-07,-0.008857836
0.000292,-0.008857836,1.0,0.0,5e-07,-0.008357406
0.0002925,-0.008357406,1.0,0.0,5e-07,-0.0078569995
0.000293,-0.0078569995,1.0,0.0,5e-07,-0.0073566195
0.0002935,-0.0073566195,1.0,0.0,5e-07,-0.006856264
0.000294,-0.006856264,1.0,0.0,5e-07,-0.006355934
0.0002945,-0.006355934,1.0,0.0,5e-07,-0.0058556288
0.000295,-0.0058556288,1.0,0.0,5e-07,-0.0053553483
0.0002955,-0.0053553483,1.0,0.0,5e-07,-0.004855093
0.000296,-0.004855093,1.0,0.0,5e-07,-0.004354863
0.0002965,-0.004354863,1.0,0.0,5e-07,-0.0038546578
0.000297,-0.0038546578,1.0,0.0,5e-07,-0.0033544775
0.0002975,-0.0033544775,1.0,0.0,5e-07,-0.0028543223
0.000298,-0.0028543223,1.0,0.0,5e-07,-0.002354192
0.0002985,-0.002354192,1.0,0.0,5e-07,-0.0018540868
0.000299,-0.0018540868,1.0,0.0,5e-07,-0.0013540066
0.0002995,-0.0013540066,1.0,0.0,5e-07,-0.0008539514
0.0003,-0.0008539514,1.0,0.0,5e-07,-0.0003539212
0.0003005,-0.0003539212,1.0,0.0,5e-07,0.000146084
0.000301,0.000146084,1.0,0.0,5e-07,0.0006460642
0.0003015,0.0006460642,1.0,0.0,5e-07,0.0011460194
0.000302,0.0011460194,1.0,0.0,5e-07,0.0016459496
0.0003025,0.0016459496,1.0,0.0,5e-07,0.0021458548
0.000303,0.0021458548,1.0,0.0,5e-07,0.002645735
0.0003035,0.002645735,1.0,0.0,5e-07,0.0031455902
0.000304,0.0031455902,1.0,0.0,5e-07,0.0036454205
0.0003045,0.0036454205,1.0,0.0,5e-07,0.0041452255
0.000305,0.0041452255,1.0,0.0,5e-07,0.004645006
0.0003055,0.004645006,1.0,0.0,5e-07,0.0051447614
0.000306,0.0051447614,1.0,0.0,5e-07,0.0056444914
0.0003065,0.0056444914,1.0,0.0,5e-07,0.0061441967
0.000307,0.0061441967,1.0,0.0,5e-07,0.006643877
0.0003075,0.006643877,1.0,0.0,5e-07,0.0071435324
0.000308,0.0071435324,1.0,0.0,5e-07,0.0076431627
0.0003085,0.0076431627,1.0,0.0,5e-07,0.008142768
0.000309,0.008142768,1.0,0.0,5e-07,0.008642348
0.0003095,0.008642348,1.0,0.0,5e-07,0.009141903
0.00031,0.009141903,1.0,0.0,5e-07,0.009641434
0.0003105,0.009641434,1.0,0.0,5e-07,0.01014094
0.000311,0.01014094,1.0,0.0,5e-07,0.01064042
0.0003115,0.01064042,1.0,0.0,5e-07,0.011139875
0.000312,0.011139875,1.0,0.0,5e-07,0.011639306
0.0003125,0.011639306,1.0,0.0,5e-07,0.012138711
0.000313,0.012138711,1.0,0.0,5e-07,0.012638092
0.0003135,0.012638092,1.0,0.0,5e-07,0.013137448
0.000314,0.013137448,1.0,0.0,5e-07,0.013636778
0.0003145,0.013636778,1.0,0.0,5e-07,0.014136084
0.000315,0.014136084,1.0,0.0,5e-07,0.0146353645
0.0003155,0.0146353645,1.0,0.0,5e-07,0.0151346205
0.000316,0.0151346205,1.0,0.0,5e-07,0.015633851
0.0003165,0.015633851,1.0,0.0,5e-07,0.016133057
0.000317,0.016133057,1.0,0.0,5e-07,0.016632238
0.0003175,0.016632238,1.0,0.0,5e-07,0.017131394
0.000318,0.017131394,1.0,0.0,5e-07,0.017630525
0.0003185,0.017630525,1.0,0.0,5e-07,0.018129632
0.000319,0.018129632,1.0,0.0,5e-07,0.018628713
0.0003195,0.018628713,1.0,0.0,5e-07,0.019127768
0.00032,0.019127768,1.0,0.0,5e-07,0.0196268
0.0003205,0.0196268,1.0,0.0,5e-07,0.020125806
0.000321,0.020125806,1.0,0.0,5e-07,0.020624787
0.0003215,0.020624787,1.0,0.0,5e-07,0.021123743
0.000322,0.021123743,1.0,0.0,5e-07,0.021622675
0.0003225,0.021622675,1.0,0.0,5e-07,0.02212158
0.000323,0.02212158,1.0,0.0,5e-07,0.022620462
0.0003235,0.022620462,1.0,0.0,5e-07,0.02311932
0.000324,0.02311932,1.0,0.0,5e-07,0.02361815
0.0003245,0.02361815,1.0,0.0,5e-07,0.024116958
0.000325,0.024116958,1.0,0.0,5e-07,0.024615739
0.0003255,0.024615739,0.0,0.0,5e-07,0.024933696
0.000326,0.024933696,0.0,0.0,5e-07,0.024250764
0.0003265,0.024250764,0.0,1.0,5e-07,0.023749564
0.000327,0.023749564,0.0,1.0,5e-07,0.02324839
0.0003275,0.02324839,0.0,1.0,5e-07,0.02274724
0.000328,0.02274724,0.0,1.0,5e-07,0.022246115
0.0003285,0.022246115,0.0,1.0,5e-07,0.021745015
0.000329,0.021745015,0.0,1.0,5e-07,0.021243941
0.0003295,0.021243941,0.0,1.0,5e-07,0.020742891
0.00033,0.020742891,0.0,1.0,5e-07,0.020241866
0.0003305,0.020241866,0.0,1.0,5e-07,0.019740866
0.000331,0.019740866,0.0,1.0,5e-07,0.019239891
0.0003315,0.019239891,0.0,1.0,5e-07,0.018738942
0.000332,0.018738942,0.0,1.0,5e-07,0.018238017
0.0003325,0.018238017,0.0,1.0,5e-07,0.017737119
0.000333,0.017737119,0.0,1.0,5e-07,0.017236244
0.0003335,0.017236244,0.0,1.0,5e-07,0.016735395
0.000334,0.016735395,0.0,1.0,5e-07,0.016234571
0.0003345,0.016234571,0.0,1.0,5e-07,0.015733771
0.000335,0.015733771,0.0,1.0,5e-07,0.015232997
0.0003355,0.015232997,0.0,1.0,5e-07,0.014732248
0.000336,0.014732248,0.0,1.0,5e-07,0.014231524
0.0003365,0.014231524,0.0,1.0,5e-07,0.013730825
0.000337,0.013730825,0.0,1.0,5e-07,0.013230151
0.0003375,0.013230151,0.0,1.0,5e-07,0.012729502
0.000338,0.012729502,0.0,1.0,5e-07,0.012228878
0.0003385,0.012228878,0.0,1.0,5e-07,0.011728279
0.000339,0.011728279,0.0,1.0,5e-07,0.0112277055
0.0003395,0.0112277055,0.0,1.0,5e-07,0.010727156
0.00034,0.010727156,0.0,1.0,5e-07,0.0102266325
0.0003405,0.0102266325,0.0,1.0,5e-07,0.009726134
0.000341,0.009726134,0.0,1.0,5e-07,0.00922566
0.0003415,0.00922566,0.0,1.0,5e-07,0.008725211
0.000342,0.008725211,0.0,1.0,5e-07,0.008224787
0.0003425,0.008224787,0.0,1.0,5e-07,0.0077243885
0.000343,0.0077243885,0.0,1.0,5e-07,0.007224015
0.0003435,0.007224015,0.0,1.0,5e-07,0.006723666
0.000344,0.006723666,0.0,1.0,5e-07,0.0062233424
0.0003445,0.0062233424,0.0,1.0,5e-07,0.005723044
0.000345,0.005723044,0.0,1.0,5e-07,0.0052227704
0.0003455,0.0052227704,0.0,1.0,5e-07,0.0047225216
0.000346,0.0047225216,0.0,1.0,5e-07,0.004222298
0.0003465,0.004222298,0.0,1.0,5e-07,0.0037220994
0.000347,0.0037220994,0.0,1.0,5e-07,0.0032219258
0.0003475,0.0032219258,0.0,1.0,5e-07,0.0027217772
0.000348,0.0027217772,0.0,1.0,5e-07,0.0022216537
0.0003485,0.0022216537,0.0,1.0,5e-07,0.001721555
0.000349,0.001721555,0.0,1.0,5e-07,0.0012214815
0.0003495,0.0012214815,0.0,1.0,5e-07,0.0007214329
0.00035,0.0007214329,0.0,1.0,5e-07,0.00022140934
0.0003505,0.00022140934,0.0,1.0,5e-07,-0.00027858923
0.000351,-0.00027858923,0.0,1.0,5e-07,-0.0007785628
0.0003515,-0.0007785628,0.0,1.0,5e-07,-0.0012785114
0.000352,-0.0012785114,0.0,1.0,5e-07,-0.001778435
0.0003525,-0.001778435,0.0,1.0,5e-07,-0.0022783335
0.000353,-0.0022783335,0.0,1.0,5e-07,-0.0027782072
0.0003535,-0.0027782072,0.0,1.0,5e-07,-0.0032780557
0.000354,-0.0032780557,0.0,1.0,5e-07,-0.0037778793
0.0003545,-0.0037778793,0.0,1.0,5e-07,-0.0042776777
0.000355,-0.0042776777,0.0,1.0,5e-07,-0.0047774515
0.0003555,-0.0047774515,0.0,1.0,5e-07,-0.0052772
0.000356,-0.0052772,0.0,1.0,5e-07,-0.0057769236
0.0003565,-0.0057769236,0.0,1.0,5e-07,-0.0062766224
0.000357,-0.0062766224,0.0,1.0,5e-07,-0.006776296
0.0003575,-0.006776296,0.0,1.0,5e-07,-0.007275945
0.000358,-0.007275945,0.0,1.0,5e-07,-0.0077755684
0.0003585,-0.0077755684,0.0,1.0,5e-07,-0.008275167
0.000359,-0.008275167,0.0,1.0,5e-07,-0.008774741
0.0003595,-0.008774741,0.0,1.0,5e-07,-0.00927429
0.00036,-0.00927429,0.0,1.0,5e-07,-0.009773813
0.0003605,-0.009773813,0.0,1.0,5e-07,-0.010273312
0.000361,-0.010273312,0.0,1.0,5e-07,-0.010772786
0.0003615,-0.010772786,0.0,1.0,5e-07,-0.011272235
0.000362,-0.011272235,0.0,1.0,5e-07,-0.011771659
0.0003625,-0.011771659,0.0,1.0,5e-07,-0.012271058
0.000363,-0.012271058,0.0,1.0,5e-07,-0.012770432
0.0003635,-0.012770432,0.0,1.0,5e-07,-0.013269781
0.000364,-0.013269781,0.0,1.0,5e-07,-0.013769105
0.0003645,-0.013769105,0.0,1.0,5e-07,-0.014268404
0.000365,-0.014268404,0.0,1.0,5e-07,-0.014767678
0.0003655,-0.014767678,0.0,1.0,5e-07,-0.015266927
0.000366,-0.015266927,0.0,1.0,5e-07,-0.015766151
0.0003665,-0.015766151,0.0,1.0,5e-07,-0.016265351
0.000367,-0.016265351,0.0,1.0,5e-07,-0.016764525
0.0003675,-0.016764525,0.0,1.0,5e-07,-0.017263675
0.000368,-0.017263675,0.0,1.0,5e-07,-0.017762799
0.0003685,-0.017762799,0.0,1.0,5e-07,-0.018261898
0.000369,-0.018261898,0.0,1.0,5e-07,-0.018760972
0.0003695,-0.018760972,0.0,1.0,5e-07,-0.01926002
0.00037,-0.01926002,0.0,1.0,5e-07,-0.019759046
0.0003705,-0.019759046,0.0,1.0,5e-07,-0.020258047
0.000371,-0.020258047,0.0,1.0,5e-07,-0.020757021
0.0003715,-0.020757021,0.0,1.0,5e-07,-0.02125597
0.000372,-0.02125597,0.0,1.0,5e-07,-0.021754894
0.0003725,-0.021754894,0.0,1.0,5e-07,-0.022253795
0.000373,-0.022253795,0.0,1.0,5e-07,-0.022752669
0.0003735,-0.022752669,0.0,1.0,5e-07,-0.023251519
0.000374,-0.023251519,0.0,1.0,5e-07,-0.023750344
0.0003745,-0.023750344,0.0,1.0,5e-07,-0.024249144
0.000375,-0.024249144,0.0,0.0,5e-07,-0.02444242
0.0003755,-0.02444242,0.0,0.0,5e-07,-0.02363422
0.000376,-0.02363422,1.0,0.0,5e-07,-0.02313305
0.0003765,-0.02313305,1.0,0.0,5e-07,-0.022631906
0.000377,-0.022631906,1.0,0.0,5e-07,-0.022130787
0.0003775,-0.022130787,1.0,0.0,5e-07,-0.021629693
0.000378,-0.021629693,1.0,0.0,5e-07,-0.021128625
0.0003785,-0.021128625,1.0,0.0,5e-07,-0.02062758
0.000379,-0.02062758,1.0,0.0,5e-07,-0.02012656
0.0003795,-0.02012656,1.0,0.0,5e-07,-0.019625567
0.00038,-0.019625567,1.0,0.0,5e-07,-0.0191246
0.0003805,-0.0191246,1.0,0.0,5e-07,-0.018623656
0.000381,-0.018623656,1.0,0.0,5e-07,-0.018122736
0.0003815,-0.018122736,1.0,0.0,5e-07,-0.017621843
0.000382,-0.017621843,1.0,0.0,5e-07,-0.017120974
0.0003825,-0.017120974,1.0,0.0,5e-07,-0.016620131
0.000383,-0.016620131,1.0,0.0,5e-07,-0.016119312
0.0003835,-0.016119312,1.0,0.0,5e-07,-0.015618519
0.000384,-0.015618519,1.0,0.0,5e-07,-0.0151177505
0.0003845,-0.0151177505,1.0,0.0,5e-07,-0.014617007
0.000385,-0.014617007,1.0,0.0,5e-07,-0.014116288
0.0003855,-0.014116288,1.0,0.0,5e-07,-0.013615595
0.000386,-0.013615595,1.0,0.0,5e-07,-0.013114927
0.0003865,-0.013114927,1.0,0.0,5e-07,-0.012614284
0.000387,-0.012614284,1.0,0.0,5e-07,-0.012113665
0.0003875,-0.012113665,1.0,0.0,5e-07,-0.011613073
0.000388,-0.011613073,1.0,0.0,5e-07,-0.011112505
0.0003885,-0.011112505,1.0,0.0,5e-07,-0.010611962
0.000389,-0.010611962,1.0,0.0,5e-07,-0.010111443
0.0003895,-0.010111443,1.0,0.0,5e-07,-0.00961095
0.00039,-0.00961095,1.0,0.0,5e-07,-0.009110482
0.0003905,-0.009110482,1.0,0.0,5e-07,-0.008610039
0.000391,-0.008610039,1.0,0.0,5e-07,-0.008109621
0.0003915,-0.008109621,1.0,0.0,5e-07,-0.007609228
0.000392,-0.007609228,1.0,0.0,5e-07,-0.00710886
0.0003925,-0.00710886,1.0,0.0,5e-07,-0.006608517
0.000393,-0.006608517,1.0,0.0,5e-07,-0.0061081992
0.0003935,-0.0061081992,1.0,0.0,5e-07,-0.0056079063
0.000394,-0.0056079063,1.0,0.0,5e-07,-0.0051076384
0.0003945,-0.0051076384,1.0,0.0,5e-07,-0.0046073957
0.000395,-0.0046073957,1.0,0.0,5e-07,-0.0041071777
0.0003955,-0.0041071777,1.0,0.0,5e-07,-0.0036069849
0.000396,-0.0036069849,1.0,0.0,5e-07,-0.003106817
0.0003965,-0.003106817,1.0,0.0,5e-07,-0.002606674
0.000397,-0.002606674,1.0,0.0,5e-07,-0.0021065562
0.0003975,-0.0021065562,1.0,0.0,5e-07,-0.0016064635
0.000398,-0.0016064635,1.0,0.0,5e-07,-0.0011063956
0.0003985,-0.0011063956,1.0,0.0,5e-07,-0.0006063528
0.000399,-0.0006063528,1.0,0.0,5e-07,-0.00010633499
0.0003995,-0.00010633499,1.0,0.0,5e-07,0.00039365783
0.0004,0.00039365783,1.0,0.0,5e-07,0.00089362566
0.0004005,0.00089362566,1.0,0.0,5e-07,0.0013935685
0.000401,0.0013935685,1.0,0.0,5e-07,0.0018934862
0.0004015,0.0018934862,1.0,0.0,5e-07,0.002393379
0.000402,0.002393379,1.0,0.0,5e-07,0.002893247
0.0004025,0.002893247,1.0,0.0,5e-07,0.0033930899
0.000403,0.0033930899,1.0,0.0,5e-07,0.0038929076
0.0004035,0.0038929076,1.0,0.0,5e-07,0.0043927003
0.000404,0.0043927003,1.0,0.0,5e-07,0.0048924685
0.0004045,0.0048924685,1.0,0.0,5e-07,0.005392211
0.000405,0.005392211,1.0,0.0,5e-07,0.005891929
0.0004055,0.005891929,1.0,0.0,5e-07,0.006391622
0.000406,0.006391622,1.0,0.0,5e-07,0.00689129
0.0004065,0.00689129,1.0,0.0,5e-07,0.007390933
0.000407,0.007390933,1.0,0.0,5e-07,0.007890551
0.0004075,0.007890551,1.0,0.0,5e-07,0.0083901435
0.000408,0.0083901435,1.0,0.0,5e-07,0.008889711
0.0004085,0.008889711,1.0,0.0,5e-07,0.009389255
0.000409,0.009389255,1.0,0.0,5e-07,0.009888773
0.0004095,0.009888773,1.0,0.0,5e-07,0.010388266
0.00041,0.010388266,1.0,0.0,5e-07,0.010887735
0.0004105,0.010887735,1.0,0.0,5e-07,0.011387177
0.000411,0.011387177,1.0,0.0,5e-07,0.011886596
0.0004115,0.011886596,1.0,0.0,5e-07,0.012385989
0.000412,0.012385989,1.0,0.0,5e-07,0.012885357
0.0004125,0.012885357,1.0,0.0,5e-07,0.0133847
0.000413,0.0133847,1.0,0.0,5e-07,0.013884018
0.0004135,0.013884018,1.0,0.0,5e-07,0.014383311
0.000414,0.014383311,1.0,0.0,5e-07,0.01488258
0.0004145,0.01488258,1.0,0.0,5e-07,0.015381823
0.000415,0.015381823,1.0,0.0,5e-07,0.015881041
0.0004155,0.015881041,1.0,0.0,5e-07,0.016380236
0.000416,0.016380236,1.0,0.0,5e-07,0.016879404
0.0004165,0.016879404,1.0,0.0,5e-07,0.017378548
0.000417,0.017378548,1.0,0.0,5e-07,0.017877666
0.0004175,0.017877666,1.0,0.0,5e-07,0.01837676
0.000418,0.01837676,1.0,0.0,5e-07,0.018875828
0.0004185,0.018875828,1.0,0.0,5e-07,0.019374872
0.000419,0.019374872,1.0,0.0,5e-07,0.019873891
0.0004195,0.019873891,1.0,0.0,5e-07,0.020372884
0.00042,0.020372884,1.0,0.0,5e-07,0.020871853
0.0004205,0.020871853,1.0,0.0,5e-07,0.021370798
0.000421,0.021370798,1.0,0.0,5e-07,0.021869717
0.0004215,0.021869717,1.0,0.0,5e-07,0.02236861
0.000422,0.02236861,1.0,0.0,5e-07,0.02286748
0.0004225,0.02286748,1.0,0.0,5e-07,0.023366325
0.000423,0.023366325,1.0,0.0,5e-07,0.023865143
0.0004235,0.023865143,1.0,0.0,5e-07,0.024363937
0.000424,0.024363937,1.0,0.0,5e-07,0.024862707
0.0004245,0.024862707,1.0,0.0,5e-07,0.02536145
0.000425,0.02536145,1.0,0.0,5e-07,0.02586017
0.0004255,0.02586017,0.0,0.0,5e-07,0.02633393
0.000426,0.02633393,0.0,0.0,5e-07,0.025807561
0.0004265,0.025807561,0.0,1.0,5e-07,0.025306283
0.000427,0.025306283,0.0,1.0,5e-07,0.02480503
0.0004275,0.02480503,0.0,1.0,5e-07,0.024303803
0.000428,0.024303803,0.0,1.0,5e-07,0.023802599
0.0004285,0.023802599,0.0,1.0,5e-07,0.023301423
0.000429,0.023301423,0.0,1.0,5e-07,0.02280027
0.0004295,0.02280027,0.0,1.0,5e-07,0.022299143
0.00043,0.022299143,0.0,1.0,5e-07,0.021798039
0.0004305,0.021798039,0.0,1.0,5e-07,0.021296963
0.000431,0.021296963,0.0,1.0,5e-07,0.02079591
0.0004315,0.02079591,0.0,1.0,5e-07,0.020294882
